transactionID,carrierID,customerID,amount,date
4791,1,761,9.49,2007-03-07 08:42:24
4792,2,653,6.2,2007-03-07 02:09:08
4793,2,967,8.4,2006-08-27 15:31:43
4794,2,493,18.07,2005-01-29 12:38:42
4795,3,338,17.64,2008-10-30 17:23:45
4796,3,309,14.89,2008-04-17 19:41:09
4797,2,38,9.69,2005-03-27 00:35:06
4798,3,450,18.66,2009-02-19 17:18:38
4799,1,500,19.18,2007-04-24 12:25:56
4800,1,305,5.93,2008-04-29 03:18:28
4801,1,728,13.98,2009-04-28 09:12:17
4802,2,473,7.04,2009-03-28 21:21:09
4803,3,721,10.62,2007-11-10 07:07:24
4804,3,850,19.49,2008-05-17 00:48:34
4805,1,790,7.46,2009-05-19 20:45:00
4806,1,116,18.67,2008-02-02 03:08:49
4807,1,874,11.99,2007-09-05 06:15:35
4808,2,441,12.77,2009-09-29 03:47:42
4809,1,933,11.84,2006-12-20 18:32:53
4810,1,586,17.53,2007-01-02 23:52:26
4811,1,2,7.31,2006-01-21 13:00:50
4812,3,676,11.5,2006-05-25 18:06:39
4813,1,158,10.27,2008-07-14 11:44:42
4814,1,964,6.12,2005-06-25 21:07:59
4815,1,536,18.46,2008-01-06 02:19:34
4816,3,258,11.41,2008-08-18 01:08:51
4817,2,962,5.26,2005-09-10 20:37:08
4818,3,929,7.59,2009-12-09 07:52:51
4819,3,821,8.5,2006-10-24 22:38:21
4820,3,449,6.98,2005-12-04 16:53:15
4821,2,777,13.11,2006-04-14 06:49:15
4822,3,601,14.27,2006-03-06 19:14:44
4823,3,79,13.47,2009-12-30 22:22:32
4824,1,198,18.91,2007-03-27 10:03:23
4825,2,374,9.58,2006-02-20 23:42:12
4826,3,283,16.07,2006-01-01 18:59:58
4827,1,528,7.54,2006-01-04 08:09:40
4828,1,265,11.03,2006-06-06 00:09:13
4829,3,328,7.91,2009-04-22 20:38:00
4830,2,286,18.88,2005-10-28 18:47:17
4831,2,144,18.27,2009-04-05 07:42:35
4832,1,238,7.66,2007-01-21 19:13:14
4833,3,971,14.47,2008-10-24 22:19:44
4834,2,404,11.71,2007-06-11 20:10:47
4835,2,32,17.71,2008-09-27 09:21:03
4836,1,181,14.45,2006-09-25 04:37:47
4837,3,359,15.61,2007-08-14 21:40:29
4838,2,827,12.48,2008-03-15 18:12:23
4839,3,903,5.66,2006-02-09 07:27:45
4840,2,883,19.0,2005-10-16 00:07:02
4841,3,687,14.36,2009-08-02 12:38:24
4842,3,918,8.15,2008-01-07 02:07:00
4843,1,817,5.69,2008-10-26 13:58:51
4844,2,673,17.18,2009-12-10 07:13:17
4845,3,870,11.76,2005-02-25 14:51:24
4846,3,498,10.66,2008-10-01 03:08:09
4847,3,705,14.97,2007-08-23 02:33:55
4848,2,343,11.09,2007-03-24 18:18:44
4849,1,505,12.81,2006-06-22 00:26:29
4850,1,494,9.01,2008-08-31 18:43:48
4851,3,367,8.13,2008-08-27 16:29:07
4852,3,606,8.6,2008-01-05 18:14:38
4853,1,545,16.75,2009-01-01 04:25:57
4854,1,126,14.2,2009-11-18 01:41:12
4855,3,909,11.62,2005-11-19 09:36:17
4856,3,598,19.8,2005-01-31 13:40:33
4857,2,834,15.71,2008-12-30 22:17:06
4858,3,23,14.76,2006-09-05 11:18:36
4859,1,621,6.66,2009-08-23 22:46:11
4860,3,357,19.1,2009-12-14 13:38:45
4861,1,632,14.32,2007-02-22 15:15:00
4862,1,281,9.32,2008-02-18 03:24:45
4863,1,157,6.76,2008-02-08 11:04:47
4864,3,653,16.33,2006-08-29 13:39:23
4865,2,353,14.38,2007-11-18 05:31:59
4866,3,498,8.3,2008-07-10 14:56:57
4867,1,523,14.18,2005-05-08 08:32:17
4868,2,293,17.35,2005-11-17 05:09:52
4869,3,896,19.26,2007-10-21 11:13:45
4870,3,333,16.74,2007-09-24 16:35:40
4871,3,255,18.34,2008-12-29 03:26:06
4872,3,115,9.25,2006-08-15 03:57:28
4873,2,905,16.56,2007-06-11 22:18:38
4874,2,115,10.08,2009-02-11 14:50:38
4875,1,66,16.46,2005-07-17 06:01:13
4876,2,41,9.65,2007-01-12 18:18:05
4877,3,821,12.81,2007-10-13 15:16:41
4878,3,361,9.01,2007-07-14 16:16:14
4879,2,93,9.38,2007-08-23 06:52:42
4880,3,349,5.88,2006-01-14 00:11:36
4881,1,193,11.52,2008-08-18 14:25:02
4882,2,26,13.1,2006-12-16 15:30:20
4883,1,719,11.7,2009-06-19 02:40:23
4884,1,491,5.79,2005-05-22 22:22:21
4885,2,247,14.3,2008-06-25 09:10:02
4886,2,639,12.39,2005-04-01 02:50:38
4887,3,939,9.64,2008-10-28 12:36:33
4888,1,669,15.36,2007-06-13 23:10:10
4889,1,942,13.63,2005-08-17 12:05:47
4890,2,614,6.32,2005-09-27 10:54:41
4891,3,633,16.4,2005-07-26 14:47:12
4892,2,392,17.98,2005-01-25 16:22:31
4893,1,342,12.06,2006-10-06 17:20:04
4894,1,69,7.56,2008-11-15 11:29:33
4895,2,664,11.91,2008-05-26 20:23:02
4896,3,241,16.74,2008-08-29 12:20:13
4897,2,594,10.8,2005-04-02 11:22:59
4898,1,419,12.44,2007-06-01 03:23:33
4899,3,178,17.99,2005-03-11 05:32:32
4900,1,967,9.59,2008-06-25 19:23:07
4901,2,938,6.75,2006-11-20 19:24:14
4902,2,29,5.06,2007-04-01 04:01:36
4903,1,125,10.36,2008-03-09 22:24:14
4904,3,928,16.81,2005-03-20 18:47:28
4905,3,124,9.34,2005-06-03 03:13:40
4906,3,774,5.85,2009-08-23 05:37:16
4907,3,955,11.19,2008-04-03 22:08:00
4908,3,117,14.79,2007-11-15 10:09:10
4909,1,237,6.31,2009-03-13 04:50:49
4910,2,423,11.08,2008-11-06 08:10:38
4911,3,902,18.54,2007-04-27 06:01:09
4912,2,396,12.19,2006-12-06 01:43:46
4913,1,815,13.34,2007-12-07 11:29:46
4914,1,422,9.18,2006-11-08 00:31:54
4915,1,864,10.24,2005-05-30 14:19:39
4916,1,450,19.49,2005-10-12 00:50:06
4917,3,617,18.56,2007-03-08 03:40:36
4918,1,290,8.2,2009-10-28 12:45:50
4919,2,771,12.93,2005-08-07 04:27:49
4920,3,474,19.14,2005-09-17 23:47:16
4921,3,540,11.82,2006-05-09 02:08:25
4922,3,594,14.01,2008-12-26 04:27:27
4923,1,797,17.58,2008-04-09 18:17:20
4924,2,642,14.21,2006-08-26 06:52:22
4925,2,407,13.78,2007-01-12 04:52:16
4926,1,310,12.02,2006-10-05 19:24:43
4927,3,749,18.87,2007-11-04 23:36:10
4928,3,328,18.75,2005-09-19 20:00:46
4929,1,654,15.8,2009-08-22 14:47:13
4930,1,165,10.16,2005-02-10 06:34:27
4931,2,266,16.96,2007-10-08 20:37:51
4932,2,303,11.78,2006-02-23 13:10:54
4933,3,57,18.1,2007-07-23 21:04:16
4934,3,545,10.02,2005-01-20 08:36:24
4935,3,687,9.42,2008-09-02 21:37:39
4936,1,470,9.99,2007-08-28 14:43:30
4937,3,423,10.05,2007-01-03 02:08:39
4938,1,230,10.96,2008-07-09 23:54:54
4939,2,184,12.28,2005-10-16 04:36:29
4940,3,886,13.63,2009-02-24 06:21:36
4941,1,111,7.8,2008-04-29 00:17:44
4942,2,929,16.63,2007-07-03 10:30:43
4943,1,647,16.62,2009-03-06 20:04:00
4944,1,715,9.52,2008-05-08 07:20:56
4945,3,109,8.4,2006-01-07 04:00:10
4946,3,922,18.82,2009-04-25 02:38:36
4947,2,18,17.78,2006-01-09 09:25:55
4948,1,115,18.27,2005-05-15 18:20:41
4949,3,644,18.62,2006-09-24 11:58:04
4950,1,492,8.44,2008-04-18 23:59:36
4951,1,398,16.2,2005-05-14 12:25:56
4952,2,205,12.83,2008-10-26 02:16:59
4953,3,468,15.73,2006-04-24 03:48:54
4954,2,847,16.98,2006-05-01 20:43:37
4955,2,938,15.16,2007-06-17 15:17:35
4956,2,981,13.12,2009-09-11 02:48:24
4957,3,220,19.89,2006-12-15 10:19:47
4958,3,130,19.99,2005-09-18 13:23:48
4959,2,735,11.95,2005-01-19 15:54:01
4960,2,894,13.63,2008-04-12 12:22:45
4961,1,413,5.94,2007-03-14 22:51:11
4962,1,996,18.76,2009-02-17 21:31:33
4963,2,777,8.41,2007-02-19 16:32:53
4964,1,996,14.71,2008-09-19 06:45:51
4965,2,993,13.81,2008-06-23 03:40:33
4966,2,609,6.11,2005-12-16 16:11:34
4967,2,118,16.88,2005-02-28 09:36:25
4968,1,802,5.85,2005-08-31 18:18:18
4969,2,562,18.21,2008-11-27 20:42:07
4970,3,648,13.45,2007-02-27 23:24:12
4971,2,239,14.79,2007-02-28 16:27:02
4972,1,999,11.17,2009-02-02 10:21:24
4973,1,341,16.86,2007-06-16 22:02:26
4974,1,255,16.7,2005-08-02 10:02:09
4975,1,182,17.14,2009-09-26 11:33:29
4976,2,533,7.66,2007-04-21 07:13:35
4977,3,611,10.5,2006-07-26 10:17:07
4978,2,656,18.23,2006-05-11 08:42:06
4979,1,752,19.86,2009-01-21 01:30:58
4980,2,480,17.87,2008-01-17 16:21:09
4981,1,878,12.3,2007-01-01 09:17:10
4982,1,258,18.06,2007-06-25 00:02:18
4983,1,794,14.74,2008-01-08 07:14:51
4984,1,779,9.82,2009-01-25 20:08:12
4985,1,180,14.67,2007-07-24 22:59:52
4986,3,786,9.38,2006-01-15 16:56:46
4987,1,25,6.29,2009-12-13 05:53:27
4988,1,120,18.36,2009-09-25 00:53:57
4989,2,572,17.59,2007-10-23 20:22:16
4990,3,712,15.64,2009-08-17 22:19:35
4991,2,958,16.36,2005-05-17 01:11:30
4992,2,99,9.6,2009-01-09 17:27:24
4993,2,883,5.03,2005-10-11 22:33:24
4994,3,330,12.21,2006-12-22 23:46:54
4995,3,335,9.34,2009-12-08 09:26:11
4996,1,196,5.04,2005-05-25 11:53:27
4997,1,312,15.3,2006-06-17 08:25:24
4998,3,537,10.54,2005-03-05 17:08:16
4999,3,332,12.85,2009-01-26 16:21:39
5000,1,76,19.35,2008-04-19 01:32:38
5001,1,318,19.41,2005-08-24 19:17:49
5002,1,420,16.7,2006-08-13 03:38:25
5003,1,36,9.44,2006-12-21 04:37:24
5004,3,837,11.03,2009-06-03 03:28:03
5005,3,416,19.17,2006-10-14 06:50:12
5006,1,695,8.15,2007-12-17 06:24:31
5007,1,832,8.11,2005-06-01 08:19:28
5008,2,532,11.85,2006-09-15 15:48:50
5009,3,183,16.61,2006-09-14 12:16:40
5010,1,433,8.57,2006-07-21 06:21:54
5011,3,257,9.36,2006-07-31 23:55:47
5012,1,581,6.72,2007-02-27 05:53:11
5013,2,88,10.3,2009-08-10 04:50:59
5014,3,263,8.05,2007-01-13 17:44:44
5015,3,998,7.6,2006-01-18 00:47:30
5016,3,371,7.03,2006-12-20 04:32:40
5017,2,681,12.27,2005-02-14 10:59:30
5018,3,214,17.04,2008-09-14 09:49:04
5019,2,313,8.94,2008-02-15 15:22:09
5020,3,629,14.37,2007-11-06 22:40:37
5021,3,479,11.25,2007-06-12 14:14:38
5022,1,490,18.19,2005-09-05 12:54:44
5023,1,587,10.19,2009-01-05 21:28:40
5024,3,9,15.79,2007-10-31 08:31:00
5025,2,455,11.42,2006-02-11 14:51:35
5026,3,902,8.52,2008-08-07 22:58:33
5027,3,683,8.88,2008-12-26 05:44:04
5028,3,104,8.5,2009-03-25 09:03:12
5029,1,421,11.72,2008-08-18 14:28:28
5030,2,874,13.15,2006-11-06 12:33:15
5031,1,949,5.78,2006-06-28 11:17:42
5032,1,370,5.4,2007-12-31 22:56:41
5033,2,379,10.89,2007-03-07 14:42:18
5034,1,135,16.21,2008-01-28 11:34:08
5035,2,712,9.58,2007-06-16 17:41:30
5036,3,962,11.2,2009-01-28 12:12:32
5037,2,156,11.98,2005-06-07 22:27:12
5038,2,541,13.32,2005-12-05 14:00:40
5039,2,358,5.68,2007-01-27 22:41:04
5040,1,650,7.75,2006-06-24 02:56:08
5041,2,630,10.51,2009-10-28 09:44:34
5042,2,397,10.24,2009-05-28 12:42:54
5043,1,258,10.52,2009-04-08 20:55:03
5044,2,998,19.88,2007-01-27 20:49:03
5045,1,609,17.64,2005-04-07 02:04:41
5046,3,669,12.92,2007-10-15 03:41:03
5047,2,922,6.7,2009-09-08 23:26:03
5048,1,477,16.41,2009-05-05 10:56:31
5049,1,612,10.21,2009-02-04 00:36:10
5050,2,821,6.74,2009-03-16 15:57:39
5051,1,248,13.77,2005-01-08 23:37:26
5052,1,5,5.63,2006-09-07 18:01:23
5053,1,921,12.21,2007-03-18 20:48:13
5054,3,271,14.04,2007-05-19 15:26:35
5055,1,444,6.3,2006-01-01 16:03:43
5056,2,310,19.96,2008-07-12 04:17:44
5057,3,666,11.41,2009-07-16 03:49:24
5058,1,607,15.62,2006-09-28 21:10:31
5059,3,275,17.91,2007-08-19 23:28:19
5060,3,550,7.17,2007-01-20 13:31:14
5061,3,745,10.36,2008-09-08 19:23:09
5062,2,446,19.09,2008-09-06 15:56:49
5063,3,632,9.74,2006-01-26 03:58:12
5064,3,538,11.98,2009-01-30 13:11:47
5065,1,360,9.4,2009-03-14 13:57:29
5066,3,466,17.66,2005-03-29 23:41:00
5067,2,657,13.31,2007-07-15 07:16:45
5068,1,830,7.65,2007-06-27 16:31:25
5069,2,117,13.03,2008-02-17 20:37:36
5070,1,887,15.19,2009-09-23 01:04:56
5071,1,140,9.56,2005-01-25 03:42:26
5072,3,311,9.71,2008-02-27 00:44:48
5073,1,758,15.41,2007-06-21 18:12:36
5074,1,273,7.2,2008-12-23 10:19:26
5075,2,333,15.62,2007-06-04 21:28:08
5076,2,21,9.08,2007-06-04 16:58:16
5077,1,89,19.27,2005-01-22 07:34:14
5078,2,170,7.07,2009-07-04 02:39:17
5079,2,393,18.9,2007-08-10 01:37:02
5080,1,925,13.67,2005-03-24 09:35:40
5081,2,351,10.95,2007-05-18 07:57:03
5082,2,91,6.26,2008-02-27 07:33:11
5083,2,959,19.93,2005-12-29 01:35:57
5084,3,716,16.42,2008-12-20 19:51:07
5085,3,25,7.91,2009-08-13 11:13:18
5086,1,627,9.67,2007-10-28 02:31:26
5087,2,972,10.72,2005-12-05 11:43:34
5088,1,3,9.65,2009-07-23 17:04:01
5089,1,518,11.09,2008-05-24 13:28:25
5090,2,88,15.07,2008-06-10 01:03:01
5091,1,225,16.67,2006-10-26 04:39:33
5092,3,688,9.05,2005-09-17 09:02:49
5093,3,231,19.25,2009-10-20 03:16:40
5094,3,34,19.97,2007-05-12 17:07:18
5095,2,430,7.68,2006-08-10 14:23:48
5096,1,749,9.74,2008-01-18 11:42:34
5097,2,433,18.92,2007-09-22 19:07:24
5098,3,283,12.33,2006-01-22 20:39:31
5099,1,19,18.87,2009-08-02 00:17:20
5100,1,192,15.84,2005-06-22 19:58:02
5101,2,144,19.14,2008-12-07 18:13:07
5102,3,587,13.34,2007-01-17 06:05:41
5103,2,238,14.39,2006-01-03 07:47:39
5104,2,185,15.08,2009-01-04 23:17:36
5105,3,97,10.14,2008-03-30 12:10:56
5106,1,101,19.11,2006-12-10 16:57:24
5107,1,986,8.7,2008-06-12 12:05:04
5108,2,879,8.89,2007-08-18 12:50:36
5109,2,10,13.09,2008-01-09 14:08:50
5110,2,172,19.13,2007-10-19 00:45:51
5111,1,452,11.48,2005-01-24 08:49:36
5112,2,616,15.9,2005-01-11 04:54:07
5113,2,957,8.21,2008-07-19 20:49:07
5114,3,265,17.63,2005-10-15 18:26:26
5115,1,431,9.05,2007-10-12 02:51:35
5116,1,195,7.59,2008-08-07 09:25:55
5117,3,901,5.93,2009-08-04 14:08:51
5118,3,101,19.52,2005-06-06 14:27:13
5119,1,688,5.57,2007-11-13 08:27:21
5120,2,958,9.85,2007-12-03 03:04:30
5121,1,173,17.47,2007-03-06 11:32:09
5122,2,591,19.32,2008-05-23 12:50:54
5123,2,654,15.39,2006-11-20 08:37:11
5124,3,667,14.41,2007-08-21 04:07:38
5125,3,430,18.63,2006-01-09 12:23:25
5126,2,613,16.09,2009-09-16 19:28:28
5127,1,337,17.57,2008-03-02 10:05:07
5128,1,983,9.17,2007-06-30 19:34:28
5129,2,854,14.75,2009-11-29 21:27:10
5130,2,881,19.33,2006-01-19 03:20:30
5131,3,171,7.36,2006-03-04 00:29:07
5132,3,347,5.99,2007-04-13 06:02:05
5133,1,494,8.4,2008-01-29 04:56:50
5134,3,835,5.89,2006-03-14 22:31:34
5135,3,417,18.39,2009-02-10 13:44:13
5136,1,943,12.79,2005-04-25 08:11:47
5137,1,756,9.14,2005-04-15 20:06:50
5138,2,452,16.73,2009-02-12 05:24:19
5139,2,238,13.18,2006-08-17 14:36:38
5140,2,760,13.08,2005-07-28 06:15:05
5141,1,771,8.35,2005-11-09 22:56:21
5142,2,781,15.91,2006-12-05 22:41:31
5143,3,300,16.7,2008-02-22 09:52:03
5144,1,80,18.79,2006-09-27 15:33:51
5145,3,985,13.62,2009-09-22 21:27:39
5146,1,761,14.33,2008-09-06 11:46:54
5147,3,867,17.7,2006-09-14 12:54:25
5148,1,199,16.87,2009-03-15 12:18:23
5149,3,313,11.85,2008-06-17 23:00:08
5150,2,505,6.56,2006-05-14 09:37:37
5151,1,166,10.34,2008-09-14 17:49:45
5152,3,266,8.73,2009-10-10 00:07:17
5153,2,210,9.94,2009-06-26 09:15:58
5154,1,746,16.73,2005-03-18 17:07:10
5155,1,973,8.83,2009-02-25 01:37:19
5156,3,407,13.69,2009-07-10 08:46:47
5157,3,901,10.38,2005-12-13 04:03:08
5158,2,289,9.43,2005-09-19 07:10:56
5159,1,63,11.74,2008-09-27 05:50:29
5160,1,910,8.63,2006-01-21 13:56:35
5161,1,51,7.3,2005-06-21 22:28:41
5162,2,401,8.94,2009-05-12 12:11:34
5163,3,324,6.01,2006-05-22 00:07:05
5164,2,19,5.26,2007-01-05 13:47:57
5165,1,761,10.94,2006-03-03 00:48:48
5166,1,695,10.82,2008-03-13 07:38:58
5167,1,915,13.54,2005-10-16 08:08:56
5168,1,182,15.71,2009-05-26 10:43:22
5169,3,213,10.17,2007-01-22 07:45:10
5170,2,730,5.99,2007-11-30 19:09:21
5171,3,692,5.2,2005-12-06 04:43:40
5172,2,658,15.72,2005-10-01 00:38:26
5173,2,90,5.15,2009-12-06 20:53:21
5174,3,443,17.19,2007-05-25 17:06:53
5175,2,818,19.89,2006-10-11 21:46:22
5176,3,970,15.16,2008-06-23 13:11:40
5177,1,923,8.04,2006-11-13 22:56:38
5178,2,680,8.41,2005-10-15 06:07:39
5179,3,201,12.9,2009-02-23 08:45:36
5180,1,314,16.74,2009-07-10 04:30:13
5181,1,842,12.99,2005-10-21 07:55:11
5182,1,710,12.29,2007-04-03 22:27:45
5183,1,363,10.06,2005-10-03 21:00:01
5184,3,613,18.19,2009-05-22 10:58:07
5185,2,42,18.0,2005-03-29 04:59:39
5186,2,589,19.31,2009-02-11 14:03:27
5187,2,491,14.31,2007-06-09 11:21:36
5188,1,30,10.39,2007-09-20 23:01:25
5189,3,82,14.98,2005-04-15 13:02:26
5190,2,963,16.49,2008-12-02 22:33:49
5191,1,88,14.38,2006-11-28 06:02:34
5192,3,566,15.28,2007-06-13 22:31:30
5193,2,904,8.81,2007-02-25 02:15:48
5194,3,281,7.83,2007-03-12 05:03:53
5195,1,227,18.11,2009-11-05 03:00:46
5196,1,731,18.39,2007-08-23 13:27:11
5197,2,42,6.57,2008-11-03 10:55:17
5198,1,256,9.99,2006-07-25 15:06:47
5199,3,247,12.67,2007-06-11 09:42:21
5200,3,875,8.45,2008-01-19 15:40:09
5201,2,629,12.63,2008-05-08 17:57:20
5202,2,950,19.98,2008-07-02 01:37:16
5203,2,812,7.3,2006-09-14 20:21:02
5204,2,230,15.72,2005-10-19 04:31:25
5205,1,880,5.08,2005-11-13 23:44:09
5206,1,222,15.82,2008-05-09 21:22:30
5207,2,983,9.03,2006-08-03 18:41:16
5208,3,262,9.21,2005-02-22 18:54:02
5209,2,766,14.0,2008-07-31 01:23:38
5210,2,984,9.02,2006-01-22 11:19:51
5211,3,929,10.09,2006-04-09 21:24:34
5212,3,964,13.49,2009-10-28 19:47:39
5213,2,616,7.17,2009-04-12 20:10:39
5214,2,715,16.52,2007-07-26 03:14:54
5215,2,857,14.72,2008-11-09 15:08:09
5216,1,511,14.81,2008-08-30 08:26:56
5217,3,510,13.86,2006-04-06 14:56:03
5218,3,631,18.52,2006-03-14 13:03:29
5219,2,965,15.96,2009-07-09 07:27:10
5220,1,278,9.59,2007-07-08 03:52:01
5221,2,794,10.91,2005-12-28 19:23:40
5222,2,986,18.02,2006-01-12 17:28:27
5223,2,436,12.62,2009-01-04 02:41:46
5224,2,156,7.48,2008-01-24 15:19:08
5225,1,856,17.1,2005-04-08 10:34:32
5226,3,300,9.36,2005-01-09 01:10:28
5227,1,164,13.39,2006-12-16 22:10:52
5228,1,101,8.06,2009-01-24 11:35:43
5229,2,950,9.38,2006-04-18 12:49:16
5230,3,668,14.05,2009-09-09 12:38:53
5231,1,103,9.4,2009-05-12 18:04:27
5232,3,501,13.85,2009-01-08 21:45:45
5233,3,959,13.35,2009-07-16 20:17:35
5234,3,645,15.61,2006-09-05 13:03:38
5235,3,502,6.88,2008-10-27 04:02:58
5236,1,244,12.15,2009-03-15 04:37:46
5237,2,30,19.15,2007-01-28 13:04:56
5238,2,521,18.37,2007-06-15 04:32:59
5239,3,278,10.46,2008-06-09 22:47:07
5240,3,281,11.49,2007-11-08 15:01:30
5241,3,466,17.82,2008-07-21 10:25:32
5242,1,44,16.15,2007-08-27 21:08:55
5243,2,848,11.91,2008-08-03 14:41:07
5244,2,714,10.32,2009-11-13 09:37:28
5245,1,631,5.12,2005-11-05 08:15:50
5246,1,416,6.48,2005-08-19 05:36:05
5247,3,550,7.21,2007-06-10 14:22:12
5248,2,513,6.1,2007-06-28 17:45:33
5249,3,207,19.62,2006-08-21 00:54:50
5250,1,513,5.46,2005-04-26 22:14:16
5251,3,31,14.11,2006-09-12 14:09:24
5252,2,946,11.98,2008-04-21 14:21:07
5253,2,414,8.64,2008-01-21 12:21:38
5254,3,146,13.24,2008-04-23 20:42:38
5255,1,235,9.45,2008-03-05 05:57:43
5256,2,752,5.82,2005-05-26 13:18:43
5257,1,478,10.82,2008-01-15 18:41:12
5258,3,433,8.19,2006-12-04 07:14:24
5259,2,959,15.47,2009-12-25 04:57:22
5260,2,547,15.69,2005-09-22 07:42:56
5261,1,349,19.95,2005-03-28 22:10:07
5262,2,637,7.02,2005-05-17 13:07:43
5263,3,225,7.25,2009-11-25 11:38:13
5264,2,824,12.68,2007-06-07 17:32:23
5265,1,505,8.5,2006-03-27 08:30:15
5266,3,469,10.55,2005-12-02 14:40:25
5267,2,722,14.78,2008-08-01 18:02:35
5268,2,378,8.97,2008-04-01 12:47:21
5269,3,387,19.91,2005-01-01 14:54:31
5270,2,86,16.15,2006-12-27 11:20:50
5271,2,27,10.75,2005-11-01 22:24:42
5272,3,152,12.79,2008-02-01 15:03:12
5273,2,69,15.87,2005-05-12 20:00:29
5274,3,61,14.87,2009-07-18 11:43:11
5275,3,454,6.47,2007-04-14 11:32:46
5276,1,294,18.42,2009-12-29 19:29:21
5277,3,614,15.77,2006-06-03 12:19:37
5278,2,152,10.35,2008-02-02 19:01:20
5279,1,730,8.62,2008-07-25 22:11:43
5280,1,775,16.66,2009-09-26 14:01:13
5281,1,991,12.58,2006-02-11 07:23:48
5282,1,115,6.26,2009-12-13 20:57:35
5283,1,652,7.42,2006-05-31 18:42:03
5284,2,614,7.13,2005-10-21 00:18:09
5285,3,189,8.5,2006-06-03 10:29:47
5286,2,325,16.97,2006-05-06 05:45:05
5287,1,755,16.48,2007-06-03 22:53:51
5288,1,981,6.93,2009-03-05 13:59:14
5289,1,531,5.44,2007-11-16 17:23:29
5290,2,253,11.46,2005-07-11 06:43:13
5291,3,638,13.06,2008-05-29 19:35:16
5292,1,845,15.12,2006-04-16 02:50:33
5293,2,29,18.75,2005-05-15 01:52:29
5294,3,710,7.63,2006-08-16 13:16:27
5295,3,813,16.16,2006-05-25 22:53:17
5296,3,133,19.83,2008-11-21 20:32:17
5297,2,145,15.33,2008-10-29 18:35:26
5298,3,639,19.77,2009-12-04 03:04:13
5299,3,88,7.56,2007-10-25 17:35:50
5300,2,620,14.45,2006-09-06 03:06:54
5301,3,430,16.02,2006-03-17 10:19:35
5302,3,708,7.33,2005-08-09 14:07:19
5303,2,206,15.65,2007-08-15 14:33:46
5304,1,859,9.92,2005-01-14 17:17:08
5305,2,560,16.29,2006-03-07 02:02:23
5306,2,404,8.09,2007-12-08 12:41:03
5307,1,282,11.86,2009-07-01 23:12:17
5308,2,104,11.99,2006-04-19 04:14:49
5309,1,887,9.08,2006-04-28 18:24:00
5310,1,795,13.39,2006-01-11 12:38:07
5311,1,322,7.91,2006-08-20 20:43:00
5312,2,419,14.78,2007-05-12 19:41:54
5313,3,599,9.64,2009-08-31 01:44:07
5314,1,483,14.11,2008-12-27 04:03:25
5315,3,368,11.25,2009-07-27 04:11:53
5316,3,855,6.65,2008-05-01 04:02:09
5317,3,637,19.26,2006-12-20 22:57:43
5318,3,668,13.12,2007-06-17 13:50:32
5319,3,769,19.83,2009-01-10 03:30:59
5320,2,668,5.59,2007-09-05 15:49:13
5321,3,900,14.82,2009-02-26 13:21:41
5322,2,359,6.59,2007-07-16 02:09:50
5323,1,640,6.55,2006-05-15 04:07:49
5324,1,421,6.58,2007-03-15 06:05:23
5325,3,907,16.71,2006-11-15 12:13:31
5326,1,352,15.47,2006-03-21 17:58:11
5327,3,245,8.0,2008-08-30 02:39:39
5328,3,237,16.83,2009-10-11 02:40:33
5329,1,94,5.81,2006-12-22 08:38:43
5330,3,8,5.81,2005-04-18 18:13:41
5331,2,573,10.17,2005-11-06 00:35:01
5332,2,806,13.54,2006-07-27 08:21:11
5333,3,229,18.06,2009-09-28 06:46:00
5334,2,114,10.42,2005-04-19 01:52:35
5335,2,379,7.01,2007-09-07 10:46:00
5336,1,936,15.73,2005-02-01 00:55:56
5337,3,442,17.16,2005-03-22 08:17:08
5338,3,627,17.26,2005-05-15 00:38:59
5339,3,219,11.99,2006-02-12 05:32:42
5340,1,396,19.74,2006-08-30 18:42:36
5341,1,897,11.72,2009-04-30 15:23:56
5342,2,799,13.63,2008-04-12 15:23:18
5343,3,699,14.08,2008-11-04 06:54:46
5344,2,593,9.13,2008-09-13 12:02:09
5345,1,506,7.02,2006-06-16 07:47:53
5346,2,823,7.22,2007-03-21 20:44:27
5347,2,590,12.98,2006-08-01 03:52:47
5348,1,490,19.91,2008-09-25 01:27:32
5349,3,812,15.33,2008-06-26 10:09:00
5350,1,728,17.49,2005-04-03 03:49:27
5351,2,930,16.21,2005-11-14 03:00:09
5352,3,676,17.66,2007-08-10 00:40:14
5353,3,287,18.57,2005-10-18 03:50:43
5354,2,56,19.98,2008-06-10 09:58:46
5355,3,328,12.81,2009-04-24 22:29:37
5356,3,543,14.29,2006-04-10 17:02:12
5357,2,651,7.1,2008-05-28 07:50:12
5358,1,920,10.89,2009-09-11 03:00:04
5359,3,366,16.07,2007-11-18 21:49:46
5360,2,632,16.11,2006-08-06 15:21:44
5361,1,230,18.9,2009-01-09 05:10:48
5362,2,782,15.05,2007-08-21 23:14:56
5363,2,329,13.08,2005-06-22 20:47:19
5364,3,97,18.91,2007-05-09 21:39:38
5365,1,307,11.18,2005-01-05 04:43:48
5366,3,628,10.78,2008-06-03 21:57:29
5367,3,204,12.52,2009-07-03 07:42:23
5368,2,574,18.56,2005-04-06 20:03:02
5369,1,398,5.18,2005-10-15 15:13:58
5370,3,338,8.31,2009-12-12 17:17:25
5371,2,267,15.17,2005-02-10 09:47:38
5372,2,621,15.04,2008-08-20 07:41:25
